Theta [deg],dB(GainTheta) [] - Freq='0.6GHz' L3='5mm' Ls='1.63mm' Phi='0deg',dB(GainTheta) [] - Freq='0.6GHz' L3='5mm' Ls='1.63mm' Phi='90.0000000000002deg'
298.1,-10.79,-37.07
298.2,-10.79,-37.07
298.3,-10.79,-37.07
298.4,-10.79,-37.07
298.5,-10.79,-37.07
298.6,-10.79,-37.07
298.7,-10.79,-37.07
298.8,-10.79,-36.79
298.9,-10.79,-36.79
299,-10.79,-36.79
299.1,-10.79,-36.79
299.2,-10.79,-36.79
299.3,-10.79,-36.79
299.4,-10.79,-36.79
299.5,-10.79,-36.79
299.6,-10.79,-36.79
299.7,-10.79,-36.79
299.8,-10.79,-36.54
299.9,-10.79,-36.54
300,-10.79,-36.54
300.1,-10.79,-36.54
300.2,-10.79,-36.54
300.3,-10.79,-36.54
300.4,-10.79,-36.54
300.5,-10.29,-36.54
300.6,-10.29,-36.32
300.7,-10.29,-36.32
300.8,-10.29,-36.32
300.9,-10.29,-36.32
301,-10.29,-36.32
301.1,-10.29,-36.32
301.2,-10.29,-35.99
301.3,-9.97,-35.99
301.4,-9.97,-35.99
301.5,-9.97,-35.99
301.6,-9.97,-35.49
301.7,-9.97,-35.49
301.8,-9.97,-35.49
301.9,-9.97,-35.49
302,-9.97,-35.49
302.1,-9.97,-35.49
302.2,-9.97,-35.49
302.3,-9.97,-35.49
302.4,-9.97,-35.49
302.5,-9.97,-35.49
302.6,-9.97,-35.49
302.7,-9.97,-35.49
302.8,-9.7,-35.49
302.9,-9.7,-35.49
303,-9.7,-35.27
303.1,-9.7,-35.27
303.2,-9.7,-35.27
303.3,-9.7,-35.27
303.4,-9.7,-35.27
303.5,-9.7,-35.27
303.6,-9.7,-35.27
303.7,-9.7,-35.27
303.8,-9.7,-35.27
303.9,-9.17,-34.94
304,-9.17,-34.94
304.1,-9.17,-34.94
304.2,-9.17,-34.94
304.3,-9.17,-34.94
304.4,-9.17,-34.94
304.5,-9.17,-34.94
304.6,-9.17,-34.94
304.7,-9.17,-34.94
304.8,-9.17,-34.51
304.9,-9.17,-34.51
305,-9.17,-34.51
305.1,-9.17,-34.51
305.2,-9.17,-34.51
305.3,-9.17,-34.51
305.4,-9.17,-34.51
305.5,-8.89,-34.51
305.6,-8.89,-34.57
305.7,-8.89,-34.57
305.8,-8.89,-34.57
305.9,-8.89,-34.24
306,-8.89,-34.24
306.1,-8.89,-34.24
306.2,-8.89,-34.24
306.3,-8.89,-34.24
306.4,-8.89,-34.24
306.5,-8.89,-33.93
306.6,-8.89,-33.93
306.7,-8.89,-33.93
306.8,-8.89,-33.93
306.9,-8.43,-33.93
307,-8.43,-33.93
307.1,-8.43,-33.93
307.2,-8.43,-33.93
307.3,-8.43,-33.93
307.4,-8.43,-33.93
307.5,-8.43,-33.93
307.6,-8.43,-33.93
307.7,-8.43,-33.93
307.8,-8.43,-33.93
307.9,-8.43,-33.68
308,-8.07,-33.68
308.1,-8.07,-33.68
308.2,-8.07,-33.68
308.3,-8.07,-33.68
308.4,-8.07,-33.68
308.5,-8.07,-33.68
308.6,-8.07,-33.68
308.7,-8.07,-33.68
308.8,-8.07,-33.68
308.9,-8.07,-33.32
309,-7.81,-33.32
309.1,-7.81,-33.32
309.2,-7.81,-33.32
309.3,-7.81,-33.32
309.4,-7.81,-33.32
309.5,-7.81,-33.32
309.6,-7.81,-33.11
309.7,-7.81,-33.11
309.8,-7.81,-33.11
309.9,-7.81,-33.11
310,-7.81,-33.11
310.1,-7.81,-33.18
310.2,-7.81,-33.18
310.3,-7.81,-33.18
310.4,-7.81,-33.18
310.5,-7.51,-33.18
310.6,-7.51,-33.18
310.7,-7.51,-33.18
310.8,-7.51,-33.18
310.9,-7.51,-32.74
311,-7.51,-32.74
311.1,-7.51,-32.74
311.2,-7.51,-32.74
311.3,-7.51,-32.74
311.4,-7.51,-32.74
311.5,-7.51,-32.74
311.6,-7.51,-32.74
311.7,-7.51,-32.74
311.8,-7.51,-32.74
311.9,-7.51,-32.32
312,-7.2,-32.32
312.1,-7.2,-32.32
312.2,-7.2,-32.32
312.3,-7.2,-32.32
312.4,-7.2,-32.32
312.5,-7.2,-32.32
312.6,-7.2,-32.32
312.7,-7.2,-32.29
312.8,-7.2,-32.29
312.9,-7.2,-32.29
313,-6.79,-32.29
313.1,-6.79,-32.29
313.2,-6.79,-32.29
313.3,-6.79,-31.83
313.4,-6.79,-31.83
313.5,-6.79,-31.83
313.6,-6.79,-31.83
313.7,-6.79,-31.83
313.8,-6.79,-31.83
313.9,-6.79,-31.85
314,-6.79,-31.85
314.1,-6.48,-31.85
314.2,-6.48,-31.85
314.3,-6.48,-31.85
314.4,-6.48,-31.85
314.5,-6.48,-31.46
314.6,-6.48,-31.46
314.7,-6.48,-31.46
314.8,-6.48,-31.46
314.9,-6.48,-31.46
315,-6.48,-31.46
315.1,-6.48,-31.46
315.2,-6.48,-31.46
315.3,-6.48,-31.46
315.4,-6.48,-31.46
315.5,-6.18,-31.46
315.6,-6.18,-31.46
315.7,-6.18,-31.46
315.8,-6.18,-31.46
315.9,-6.18,-31.16
316,-6.18,-31.16
316.1,-6.18,-31.16
316.2,-6.18,-31.16
316.3,-6.18,-31.16
316.4,-6.18,-31.16
316.5,-6.18,-31.16
316.6,-6.18,-31.16
316.7,-6.18,-31.16
316.8,-6.18,-31.16
316.9,-6.18,-30.92
317,-5.74,-30.92
317.1,-5.74,-30.92
317.2,-5.74,-30.92
317.3,-5.74,-30.92
317.4,-5.74,-30.92
317.5,-5.74,-30.86
317.6,-5.74,-30.86
317.7,-5.74,-30.86
317.8,-5.74,-30.86
317.9,-5.74,-30.86
318,-5.74,-30.53
318.1,-5.43,-30.53
318.2,-5.43,-30.53
318.3,-5.43,-30.53
318.4,-5.43,-30.53
318.5,-5.43,-30.53
318.6,-5.43,-30.53
318.7,-5.43,-30.53
318.8,-5.43,-30.53
318.9,-5.43,-30.53
319,-5.43,-30.28
319.1,-5.43,-30.28
319.2,-5.17,-30.21
319.3,-5.17,-30.21
319.4,-5.17,-30.21
319.5,-5.17,-30.21
319.6,-5.17,-30.21
319.7,-5.17,-30.21
319.8,-5.17,-30.21
319.9,-5.17,-30.21
320,-5.17,-30.21
320.1,-5.17,-30.21
320.2,-5.17,-30.21
320.3,-5.17,-30.21
320.4,-5.17,-30.21
320.5,-5.17,-30.21
320.6,-5.17,-30.21
320.7,-5.17,-30.21
320.8,-5.17,-30.21
320.9,-5.17,-30.21
321,-5.17,-29.95
321.1,-5.17,-29.95
321.2,-5.17,-29.95
321.3,-5.17,-29.95
321.4,-5.17,-29.95
321.5,-5.17,-29.95
321.6,-5.17,-29.95
321.7,-5.17,-29.71
321.8,-5.17,-29.71
321.9,-4.6,-29.71
322,-4.6,-29.71
322.1,-4.6,-29.71
322.2,-4.6,-29.6
322.3,-4.6,-29.6
322.4,-4.6,-29.6
322.5,-4.6,-29.6
322.6,-4.6,-29.6
322.7,-4.6,-29.6
322.8,-4.12,-29.6
322.9,-4.12,-29.6
323,-4.12,-29.36
323.1,-4.12,-29.36
323.2,-4.12,-29.36
323.3,-4.12,-29.36
323.4,-4.12,-29.36
323.5,-4.12,-29.36
323.6,-4.12,-29.36
323.7,-4.12,-29.36
323.8,-4.12,-29.36
323.9,-4.12,-29.36
324,-4.12,-29.31
324.1,-3.85,-29.31
324.2,-3.85,-29.31
324.3,-3.85,-29.31
324.4,-3.85,-29.31
324.5,-3.85,-29.31
324.6,-3.85,-29.31
324.7,-3.85,-29.08
324.8,-3.85,-29.08
324.9,-3.85,-29.08
325,-3.85,-29.08
325.1,-3.85,-29.08
325.2,-3.63,-29.08
325.3,-3.63,-29.08
325.4,-3.63,-29.08
325.5,-3.63,-29.08
325.6,-3.63,-29.07
325.7,-3.63,-29.07
325.8,-3.63,-29.07
325.9,-3.63,-29.07
326,-3.63,-28.81
326.1,-3.63,-28.81
326.2,-3.63,-28.81
326.3,-3.34,-28.81
326.4,-3.34,-28.81
326.5,-3.34,-28.81
326.6,-3.34,-28.81
326.7,-3.34,-28.81
326.8,-3.34,-28.81
326.9,-3.34,-28.81
327,-3.34,-28.75
327.1,-3.34,-28.5
327.2,-3.34,-28.5
327.3,-3.34,-28.5
327.4,-3.34,-28.5
327.5,-3.34,-28.5
327.6,-3.34,-28.5
327.7,-3.34,-28.5
327.8,-3.34,-28.5
327.9,-3.34,-28.5
328,-3.34,-28.5
328.1,-3.34,-28.5
328.2,-3.34,-28.5
328.3,-3.34,-28.5
328.4,-3.34,-28.5
328.5,-3.34,-28.5
328.6,-3.34,-28.5
328.7,-3.34,-28.5
328.8,-3.34,-28.5
328.9,-3.34,-28.5
329,-3.34,-28.48
329.1,-3.34,-28.48
329.2,-2.85,-28.3
329.3,-2.85,-28.3
329.4,-2.85,-28.3
329.5,-2.85,-28.3
329.6,-2.85,-28.3
329.7,-2.85,-28.3
329.8,-2.85,-28.3
329.9,-2.85,-28.3
330,-2.85,-28.23
330.1,-2.85,-28.23
330.2,-2.49,-28.23
330.3,-2.49,-28.23
330.4,-2.49,-28.23
330.5,-2.49,-28.23
330.6,-2.49,-28.23
330.7,-2.49,-28.23
330.8,-2.49,-28.23
330.9,-2.49,-28.23
331,-2.49,-28.03
331.1,-2.49,-28.03
331.2,-2.24,-28.03
331.3,-2.24,-28.03
331.4,-2.24,-28.03
331.5,-2.24,-28.03
331.6,-2.24,-28.03
331.7,-2.24,-27.99
331.8,-2.24,-27.99
331.9,-2.24,-27.99
332,-2.24,-27.99
332.1,-2.24,-27.93
332.2,-2.24,-27.93
332.3,-2.24,-27.93
332.4,-2.24,-27.93
332.5,-2.24,-27.93
332.6,-2,-27.93
332.7,-2,-27.93
332.8,-2,-27.93
332.9,-2,-27.93
333,-2,-27.93
333.1,-2,-27.93
333.2,-2,-27.93
333.3,-2,-27.93
333.4,-2,-27.93
333.5,-2,-27.78
333.6,-2,-27.78
333.7,-2,-27.78
333.8,-2,-27.78
333.9,-2,-27.78
334,-2,-27.78
334.1,-2,-27.78
334.2,-1.71,-27.79
334.3,-1.71,-27.79
334.4,-1.71,-27.79
334.5,-1.71,-27.79
334.6,-1.71,-27.79
334.7,-1.71,-27.79
334.8,-1.71,-27.79
334.9,-1.71,-27.79
335,-1.71,-27.79
335.1,-1.71,-27.59
335.2,-1.62,-27.59
335.3,-1.62,-27.59
335.4,-1.62,-27.59
335.5,-1.62,-27.59
335.6,-1.62,-27.59
335.7,-1.62,-27.59
335.8,-1.62,-27.59
335.9,-1.62,-27.59
336,-1.62,-27.56
336.1,-1.62,-27.56
336.2,-1.62,-27.56
336.3,-1.62,-27.56
336.4,-1.62,-27.56
336.5,-1.37,-27.56
336.6,-1.37,-27.56
336.7,-1.37,-27.56
336.8,-1.37,-27.54
336.9,-1.37,-27.54
337,-1.37,-27.54
337.1,-1.37,-27.54
337.2,-1.37,-27.54
337.3,-1.37,-27.29
337.4,-1.37,-27.29
337.5,-1.37,-27.29
337.6,-1.37,-27.29
337.7,-1.37,-27.29
337.8,-1.37,-27.29
337.9,-1.37,-27.29
338,-1.37,-27.29
338.1,-1.17,-27.28
338.2,-1.17,-27.28
338.3,-1.17,-27.28
338.4,-1.17,-27.28
338.5,-1.17,-27.28
338.6,-1.17,-27.28
338.7,-1.17,-27.28
338.8,-1.17,-27.28
338.9,-1.17,-27.28
339,-1.17,-27.28
339.1,-1.17,-27.26
339.2,-0.9,-27.26
339.3,-0.9,-27.26
339.4,-0.9,-27.26
339.5,-0.9,-27.24
339.6,-0.9,-27.24
339.7,-0.9,-27.24
339.8,-0.9,-27.24
339.9,-0.9,-27.24
340,-0.9,-27.22
340.1,-0.9,-27.22
340.2,-0.9,-27.22
340.3,-0.9,-27.22
340.4,-0.85,-27.22
340.5,-0.85,-27.22
340.6,-0.85,-27.22
340.7,-0.85,-27.22
340.8,-0.85,-27.22
340.9,-0.85,-27.22
341,-0.85,-27.22
341.1,-0.85,-27.22
341.2,-0.85,-27.22
341.3,-0.85,-27.22
341.4,-0.85,-27.21
341.5,-0.85,-27.21
341.6,-0.85,-27.21
341.7,-0.85,-27.21
341.8,-0.85,-27.21
341.9,-0.85,-27.21
342,-0.85,-27.21
342.1,-0.85,-27.18
342.2,-0.85,-27.18
342.3,-0.85,-27.18
342.4,-0.85,-27.18
342.5,-0.85,-27.18
342.6,-0.85,-27.18
342.7,-0.85,-27.18
342.8,-0.85,-27.18
342.9,-0.85,-27.18
343,-0.85,-27.18
343.1,-0.85,-26.98
343.2,-0.57,-26.98
343.3,-0.57,-26.98
343.4,-0.57,-26.98
343.5,-0.57,-26.98
343.6,-0.57,-26.98
343.7,-0.57,-26.98
343.8,-0.57,-26.98
343.9,-0.57,-26.98
344,-0.57,-26.97
344.1,-0.57,-26.97
344.2,-0.51,-26.97
344.3,-0.51,-26.97
344.4,-0.51,-26.97
344.5,-0.51,-26.96
344.6,-0.51,-26.96
344.7,-0.51,-26.96
344.8,-0.51,-26.96
344.9,-0.51,-26.96
345,-0.51,-26.96
345.1,-0.51,-26.96
345.2,-0.33,-26.96
345.3,-0.33,-26.96
345.4,-0.33,-26.96
345.5,-0.33,-26.96
345.6,-0.33,-26.96
345.7,-0.33,-26.96
345.8,-0.33,-26.96
345.9,-0.33,-26.96
346,-0.33,-26.96
346.1,-0.33,-26.96
346.2,-0.33,-26.96
346.3,-0.33,-26.95
346.4,-0.33,-26.95
346.5,-0.33,-26.95
346.6,-0.33,-26.95
346.7,-0.33,-26.95
346.8,-0.33,-26.95
346.9,-0.33,-26.95
347,-0.33,-26.95
347.1,-0.33,-26.96
347.2,-0.33,-26.96
347.3,-0.33,-26.96
347.4,-0.33,-26.96
347.5,-0.33,-26.96
347.6,-0.33,-26.96
347.7,-0.33,-26.96
347.8,-0.33,-26.96
347.9,-0.23,-26.96
348,-0.23,-26.96
348.1,-0.23,-26.96
348.2,-0.23,-26.96
348.3,-0.23,-26.96
348.4,-0.23,-26.96
348.5,-0.23,-26.96
348.6,-0.23,-26.96
348.7,-0.23,-26.96
348.8,-0.23,-26.97
348.9,-0.19,-26.97
349,-0.19,-26.97
349.1,-0.19,-26.97
349.2,-0.19,-26.97
349.3,-0.19,-26.97
349.4,-0.19,-26.97
349.5,-0.19,-26.97
349.6,-0.19,-26.97
349.7,-0.19,-26.97
349.8,-0.19,-26.97
349.9,-0.19,-26.97
350,-0.19,-26.97
350.1,-0.19,-26.97
350.2,-0.19,-26.97
350.3,-0.01,-26.97
350.4,-0.01,-26.97
350.5,-0.01,-26.97
350.6,-0.01,-26.97
350.7,-0.01,-26.97
350.8,-0.01,-26.97
350.9,-0.01,-26.97
351,-0.01,-26.97
351.1,-0.01,-26.98
351.2,-0.01,-26.98
351.3,-0.01,-26.98
351.4,-0.01,-26.98
351.5,-0.01,-26.98
351.6,-0.01,-26.98
351.7,-0.01,-26.98
351.8,-0.01,-26.98
351.9,-0.01,-26.98
352,-0.01,-26.98
352.1,-0.01,-26.98
352.2,-0.01,-26.98
352.3,-0.01,-26.98
352.4,-0.01,-26.98
352.5,-0.01,-26.98
352.6,-0.01,-26.98
352.7,-0.01,-26.98
352.8,-0.01,-26.98
352.9,-0.01,-26.98
353,-0.01,-26.98
353.1,-0.01,-26.99
353.2,-0.01,-26.99
353.3,-0.01,-26.99
353.4,-0.01,-26.99
353.5,-0.01,-26.99
353.6,-0.01,-26.99
353.7,-0.01,-26.99
353.8,-0.01,-26.99
353.9,-0.01,-26.99
354,-0.01,-27.01
354.1,-0.01,-27.01
354.2,-0.01,-27.01
354.3,-0.01,-27.01
354.4,-0.01,-27.01
354.5,-0.01,-27.01
354.6,-0.01,-27.01
354.7,-0.01,-27.01
354.8,-0.01,-27.01
354.9,-0.01,-27.01
355,-0.01,-27.01
355.1,-0.01,-27.01
355.2,-0.01,-27.01
355.3,0,-27.01
355.4,0,-27.01
355.5,0,-27.01
355.6,0,-27.01
355.7,0,-27.01
355.8,0,-27.01
355.9,0,-27.01
356,0,-27.01
356.1,0,-27.02
356.2,0,-27.02
356.3,0,-27.02
356.4,0,-27.02
356.5,0,-27.02
356.6,0,-27.02
356.7,0,-27.02
356.8,0,-27.02
356.9,0,-27.2
357,0,-27.2
357.1,0,-27.2
357.2,0,-27.2
357.3,0,-27.2
357.4,-0.01,-27.2
357.5,-0.01,-27.22
357.6,-0.01,-27.22
357.7,-0.01,-27.22
357.8,-0.01,-27.22
357.9,-0.01,-27.22
358,-0.01,-27.22
358.1,-0.01,-27.24
358.2,-0.01,-27.24
358.3,-0.01,-27.24
358.4,-0.01,-27.24
358.5,-0.01,-27.24
358.6,-0.02,-27.24
358.7,-0.02,-27.24
358.8,-0.02,-27.24
358.9,-0.02,-27.18
359,-0.02,-27.18
359.1,-0.02,-27.18
359.2,-0.02,-27.18
359.3,-0.02,-27.18
359.4,-0.02,-27.18
359.5,-0.02,-27.18
359.6,-0.02,-27.35
359.7,-0.02,-27.35
359.8,-0.02,-27.35
359.9,-0.07,-27.35
